exp_name	ckpt_path	ckpt_sha256	config_file	sample_step	eval_seed	AP	AP50	AP75	APs	APm	APl	inference_s_per_img	inference_fps	out_dir
tmp_teacher_eta0_seed0	/data/tiasha_archives_runs/mmdet3_repro10k_teacher_focal_bs4_fixinit_20251223_021511/iter_10000.pth	6cea9986380094972c592b6adc4901837834bc6b47f0025aeaadbdb11609ef7a	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/repro_10k_graph_diffusion_r50_fpn_teacher_focal_bs4.py	10	0	37.8000	61.8000	40.2000	17.8000	52.8000	70.7000	0.180280	5.547	/data/tiasha_archives_runs/mmdet3_evals_20251223/tmp_teacher_eta0_seed0/evalseed0
