exp_name	ckpt_path	ckpt_sha256	config_file	sample_step	eval_seed	AP	AP50	AP75	APs	APm	APl	inference_s_per_img	inference_fps	out_dir
ablation_graph_topo_none_seed0_stable	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed0_iter2500_stable.pth	d4f9162ad3bdc8f25c56fe2fcf5046e682845d1661373fcc05d3a66f8a246ff4	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	0	27.8000	45.1660	28.3214	11.5658	28.4192	54.3339	0.009419	106.166	/home/ubuntu/tiasha/archives/baselines/evals/ablation_graph_topo_none_seed0_stable/evalseed0
ablation_graph_topo_none_seed0_stable	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed0_iter2500_stable.pth	d4f9162ad3bdc8f25c56fe2fcf5046e682845d1661373fcc05d3a66f8a246ff4	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	1	28.8455	51.1094	26.6985	8.5926	30.8552	56.6438	0.009074	110.199	/home/ubuntu/tiasha/archives/baselines/evals/ablation_graph_topo_none_seed0_stable/evalseed1
ablation_graph_topo_none_seed0_stable	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed0_iter2500_stable.pth	d4f9162ad3bdc8f25c56fe2fcf5046e682845d1661373fcc05d3a66f8a246ff4	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	2	29.1432	50.2487	27.6163	7.2242	30.5736	61.1250	0.009294	107.599	/home/ubuntu/tiasha/archives/baselines/evals/ablation_graph_topo_none_seed0_stable/evalseed2
ablation_graph_topo_none_seed0_stable	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed0_iter2500_stable.pth	d4f9162ad3bdc8f25c56fe2fcf5046e682845d1661373fcc05d3a66f8a246ff4	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	3	29.2653	47.6776	30.5515	8.7364	28.6638	66.0581	0.009294	107.596	/home/ubuntu/tiasha/archives/baselines/evals/ablation_graph_topo_none_seed0_stable/evalseed3
ablation_graph_topo_none_seed0_stable	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed0_iter2500_stable.pth	d4f9162ad3bdc8f25c56fe2fcf5046e682845d1661373fcc05d3a66f8a246ff4	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	4	29.4813	48.5682	29.1453	8.9331	30.3026	59.6435	0.009480	105.488	/home/ubuntu/tiasha/archives/baselines/evals/ablation_graph_topo_none_seed0_stable/evalseed4
