baseline_name	ckpt_path	ckpt_sha256	config_file	results_tsv	sample_step	mean_AP	std_AP_pop	mean_AP50	std_AP50_pop	mean_AP75	std_AP75_pop	mean_APs	std_APs_pop	mean_APm	std_APm_pop	mean_APl	std_APl_pop	mean_inference_s_per_img	std_inference_s_per_img_pop	mean_inference_fps	std_inference_fps_pop
lvis_iter_10000_lvis_graph_diffusion_r50_fpn_teacher_focal_iter150k_bs2_lr5e5_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_bs2_lr5e5_iter150k_20251226_083344/iter_10000.pth	1d2971d8cb8f6b7132b34961722857e05a6e9a459c303b4af8f0e22930018ed8	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter150k_bs2_lr5e5.py	rerun_mmdet3_lvis_teacher_focal_bs2_lr5e5_mmdet3_lvis_teacher_focal_bs2_lr5e5_iter150k_20251226_083344_iter10000_step10_results.tsv	10	0	0	0	0	0	0	0	0	0	0	0	0	0.76363	0.328088	1.7102	1.006924
