baseline_name	ckpt_path	ckpt_sha256	config_file	results_tsv	sample_step	mean_AP	std_AP_pop	mean_AP50	std_AP50_pop	mean_AP75	std_AP75_pop	mean_APs	std_APs_pop	mean_APm	std_APm_pop	mean_APl	std_APl_pop	mean_inference_s_per_img	std_inference_s_per_img_pop	mean_inference_fps	std_inference_fps_pop
lvis_iter_150000_lvis_graph_diffusion_r50_fpn_teacher_focal_iter150k_bs2_lr2e4_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_bs2_lr2e4_iter150k_20251224_211248/iter_150000.pth	12678648d5599bf1bfe7e929cfe22d9f6b2ed5030984afff2edfb5066a088943	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter150k_bs2_lr2e4.py	rerun_mmdet3_lvis_teacher_focal_iter150k_20251224_211248_step10_results.tsv	10	0	0	0	0	0	0	0	0	0	0	0	0	0.163133	0.000122	6.1298	0.004534
