exp_name	ckpt_path	ckpt_sha256	config_file	sample_step	eval_seed	AP	AP50	AP75	APs	APm	APl	MR	JI	inference_s_per_img	inference_fps	out_dir
rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10	/data/tiasha_archives_runs/mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852/iter_10000.pth	a034190e61579221f50deb651ee838fb8d18b64391814db2baa9dfaa5d3b43cd	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/crowdhuman_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	0	45.8700						94.8300	52.4100	0.198033	5.050	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10/evalseed0
rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10	/data/tiasha_archives_runs/mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852/iter_10000.pth	a034190e61579221f50deb651ee838fb8d18b64391814db2baa9dfaa5d3b43cd	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/crowdhuman_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	1	46.0100						94.7000	52.3900	0.198825	5.030	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10/evalseed1
rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10	/data/tiasha_archives_runs/mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852/iter_10000.pth	a034190e61579221f50deb651ee838fb8d18b64391814db2baa9dfaa5d3b43cd	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/crowdhuman_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	2	46.0300						94.7900	52.4500	0.197833	5.055	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10/evalseed2
rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10	/data/tiasha_archives_runs/mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852/iter_10000.pth	a034190e61579221f50deb651ee838fb8d18b64391814db2baa9dfaa5d3b43cd	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/crowdhuman_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	3	46.0300						94.7200	52.4100	0.198064	5.049	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10/evalseed3
rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10	/data/tiasha_archives_runs/mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852/iter_10000.pth	a034190e61579221f50deb651ee838fb8d18b64391814db2baa9dfaa5d3b43cd	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/crowdhuman_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	4	46.0000						94.7600	52.4400	0.198247	5.044	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_crowdhuman_teacher_focal_iter10k_20251224_113852_step10/evalseed4
