exp_name	ckpt_path	ckpt_sha256	config_file	sample_step	eval_seed	AP	AP50	AP75	APs	APm	APl	out_dir
distill_seed1_cls0p1_iter2500_step1	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed1_iter2500_cls0p1.pth	638c22c91c480419053a3b49a3fb3c30e57678500ed718ee394bac87aa3b891b	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	0	46.5660	72.6706	51.3143	18.9086	53.3597	71.4519	/home/ubuntu/tiasha/archives/baselines/evals/distill_seed1_cls0p1_iter2500_step1/evalseed0
distill_seed1_cls0p1_iter2500_step1	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed1_iter2500_cls0p1.pth	638c22c91c480419053a3b49a3fb3c30e57678500ed718ee394bac87aa3b891b	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	1	46.0808	72.6742	49.1334	18.2600	53.4517	68.5852	/home/ubuntu/tiasha/archives/baselines/evals/distill_seed1_cls0p1_iter2500_step1/evalseed1
distill_seed1_cls0p1_iter2500_step1	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed1_iter2500_cls0p1.pth	638c22c91c480419053a3b49a3fb3c30e57678500ed718ee394bac87aa3b891b	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	2	47.0591	73.4296	49.0714	18.4417	54.6446	70.0603	/home/ubuntu/tiasha/archives/baselines/evals/distill_seed1_cls0p1_iter2500_step1/evalseed2
distill_seed1_cls0p1_iter2500_step1	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed1_iter2500_cls0p1.pth	638c22c91c480419053a3b49a3fb3c30e57678500ed718ee394bac87aa3b891b	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	3	44.3320	71.6859	46.2581	19.1741	49.7689	71.3603	/home/ubuntu/tiasha/archives/baselines/evals/distill_seed1_cls0p1_iter2500_step1/evalseed3
distill_seed1_cls0p1_iter2500_step1	/home/ubuntu/tiasha/archives/baselines/checkpoints/sampler_distill_20to1_seed1_iter2500_cls0p1.pth	638c22c91c480419053a3b49a3fb3c30e57678500ed718ee394bac87aa3b891b	/home/ubuntu/tiasha/archives/baselines/DiffusionDet/configs/diffdet.repro_10k_d3pm_mask_dist_qhead.yaml	1	4	46.3596	74.3636	48.6296	20.7853	52.9069	71.4420	/home/ubuntu/tiasha/archives/baselines/evals/distill_seed1_cls0p1_iter2500_step1/evalseed4
