baseline_name	ckpt_path	ckpt_sha256	config_file	results_tsv	sample_step	mean_AP	std_AP_pop	mean_AP50	std_AP50_pop	mean_AP75	std_AP75_pop	mean_APs	std_APs_pop	mean_APm	std_APm_pop	mean_APl	std_APl_pop	mean_inference_s_per_img	std_inference_s_per_img_pop	mean_inference_fps	std_inference_fps_pop
mmdet3_student_distill_focal_10to1_warmstart_20251223_041902_iter2500	/data/tiasha_archives_runs/mmdet3_repro10k_student_distill_focal_10to1_warmstart_20251223_041902/iter_2500.pth	7fdcaa27f1506560dec6b0e1b79071eb69fd025b129be9277e0efad78c904254	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/repro_10k_graph_diffusion_r50_fpn_teacher_focal_bs4.py	rerun_mmdet3_student_distill_focal_10to1_warmstart_20251223_041902_step1_results.tsv	1	49.8	0.275681	75.68	0.59127	54.18	0.874986	23.26	0.257682	57.66	0.560714	76.32	1.796	0.0364446	0.000105217	27.439	0.0791732
