exp_name	ckpt_path	ckpt_sha256	config_file	sample_step	eval_seed	AP	AP50	AP75	APs	APm	APl	MR	JI	inference_s_per_img	inference_fps	out_dir
rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_iter10k_20251223_221806/iter_10000.pth	ecfa1044b7c2912a9c5cf358ffc2647c5eea93cf283b06015a3453b70eacfd68	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.268005	3.731	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10/evalseed0
rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_iter10k_20251223_221806/iter_10000.pth	ecfa1044b7c2912a9c5cf358ffc2647c5eea93cf283b06015a3453b70eacfd68	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.267367	3.740	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10/evalseed1
rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_iter10k_20251223_221806/iter_10000.pth	ecfa1044b7c2912a9c5cf358ffc2647c5eea93cf283b06015a3453b70eacfd68	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.267786	3.734	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10/evalseed2
rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_iter10k_20251223_221806/iter_10000.pth	ecfa1044b7c2912a9c5cf358ffc2647c5eea93cf283b06015a3453b70eacfd68	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.267729	3.735	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10/evalseed3
rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10	/data/tiasha_archives_runs/mmdet3_lvis_teacher_focal_iter10k_20251223_221806/iter_10000.pth	ecfa1044b7c2912a9c5cf358ffc2647c5eea93cf283b06015a3453b70eacfd68	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/lvis_graph_diffusion_r50_fpn_teacher_focal_iter10k.py	10	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000			0.267260	3.742	/data/tiasha_archives_runs/mmdet3_evals_20251224/rerun_mmdet3_lvis_teacher_focal_iter10k_20251223_221806_step10/evalseed4
