baseline_name	ckpt_path	ckpt_sha256	config_file	results_tsv	sample_step	mean_AP	std_AP_pop	mean_AP50	std_AP50_pop	mean_AP75	std_AP75_pop	mean_APs	std_APs_pop	mean_APm	std_APm_pop	mean_APl	std_APl_pop	mean_inference_s_per_img	std_inference_s_per_img_pop	mean_inference_fps	std_inference_fps_pop
mmdet3_teacher_focal_fixinit_20251223_021511_iter10000	/data/tiasha_archives_runs/mmdet3_repro10k_teacher_focal_bs4_fixinit_20251223_021511/iter_10000.pth	6cea9986380094972c592b6adc4901837834bc6b47f0025aeaadbdb11609ef7a	/home/ubuntu/tiasha/archives/mmdet_diffusers/mmdet_configs/repro_10k_graph_diffusion_r50_fpn_teacher_focal_bs4.py	rerun_mmdet3_teacher_focal_fixinit_20251223_021511_step10_results.tsv	10	39.26	1.40086	62.6	2.14009	40.94	1.64997	14.9	1.34462	53.24	1.15689	72.48	1.34818	0.178803	0.000519256	5.5928	0.0163756
